lon lat ve vn vu se sn su name
147.47879 -19.45981 0.23441 -0.22282 -0.52906 0.40544 0.40720 0.82078 mrt2
146.83355 -19.75706 -0.08701 0.23172 -0.02206 0.43466 0.41932 0.93209 mrt1
145.06634 -38.22927 0.24725 -0.43718 -1.15806 0.35347 0.37148 0.77992 mrnt
141.54875 -37.71969 0.91947 -0.49898 0.26294 0.44113 0.44778 0.83593 mrno
149.82555 -29.45772 0.90220 -2.06245 -2.94406 0.36615 0.39567 0.81091 mree
145.32384 -17.01794 -0.13358 0.26249 -0.01706 0.36022 0.37560 0.75064 mrba
144.03603 -35.09104 0.75818 -0.28924 -0.22306 0.40078 0.33585 0.72550 moul
142.13136 -37.40214 -0.10544 -0.35321 -0.77606 0.37267 0.39128 0.90609 moor
145.33315 -16.67673 -1.21722 0.12643 -2.13506 0.51566 0.47650 0.97965 moly
150.19199 -35.74738 0.04716 -0.34616 -0.95606 0.49221 0.46322 0.83831 mogo
148.06108 -23.90955 -0.90643 -0.27108 -2.08106 0.50019 0.47760 1.26399 mnva
139.31267 -34.90387 0.32051 -0.04519 1.51994 0.65267 0.62324 1.36902 mnum
151.12618 -24.87043 0.09918 5.48420 1.98894 0.45029 0.48013 0.96814 mnto
146.08647 -37.06548 0.35657 -0.00907 0.46094 0.41268 0.41969 0.91106 mnsf
151.55111 -33.17148 0.29903 0.32617 -1.61806 0.43793 0.43330 0.85350 mnpk
142.41793 -32.39281 0.33105 -0.27488 -0.07806 0.37984 0.37934 0.76163 mnde
150.15880 -26.81358 1.08205 -0.82949 -0.41906 0.54296 0.50346 0.90065 mlap
142.80842 -38.08156 0.36255 -0.43882 -1.82706 0.33965 0.34949 0.80974 mlak
216.43079 -16.62705 -86.48140 32.41581 0.08294 0.39486 0.39176 0.79293 mktg
142.65766 -35.15597 1.53239 -0.58170 -0.11106 0.60384 0.42553 0.87910 mitt
145.85056 -17.14547 -0.55373 -0.71051 -2.75506 1.11740 1.26768 3.08435 mirc
151.55999 -24.32780 0.64010 -0.21417 -0.35206 0.58152 0.64479 1.17107 mir4
147.37323 -36.53221 0.00063 -0.42986 -1.89006 0.55893 0.62444 1.59537 mimi
116.00546 -31.88651 0.14918 -0.53182 -1.17206 0.58648 0.43929 0.95155 midl
148.71174 -20.64437 0.31615 0.26291 -0.69006 0.40399 0.36618 0.91543 midg
149.14745 -35.71878 -0.83077 -0.41820 0.34194 0.63619 0.50060 1.03920 mic3
145.91202 -32.92025 0.06983 -0.54432 -0.99006 0.45516 0.45516 0.84923 mhop
150.83099 -33.62651 -0.38294 -0.26351 -0.49606 0.32698 0.34789 0.74258 mgrv
141.80663 -34.27235 -0.92056 -0.30889 -0.56006 0.33954 0.41895 0.91013 meno
150.74376 -34.12609 -0.38714 -2.62222 -0.86606 0.32429 0.32323 0.73963 mena
114.60955 -26.75739 -0.26575 -0.54361 0.23194 0.35533 0.34327 0.72674 medo
115.72923 -32.53530 0.44832 -0.48097 -2.86306 0.43247 0.45713 0.97162 mdah
140.35571 -37.60233 0.70381 -1.08490 0.46194 0.79352 1.04824 1.76919 mcnt
138.65145 -35.52192 0.08952 -0.91750 -0.34106 0.57360 0.56420 1.05174 mckn
148.14496 -26.35890 0.14977 -0.35452 0.92594 0.38103 0.37829 0.71690 mchl
152.70640 -25.53440 -0.60767 -0.16712 -0.42006 0.50534 0.50930 0.94534 mbh4
153.42753 -27.97063 -0.04353 -0.55259 -0.03406 0.62200 0.58419 1.10347 mbch
143.75983 -37.00541 0.02914 -0.14773 -1.10106 0.35615 0.35944 0.81833 mary
141.06191 -35.04864 -1.87260 2.18629 -3.28106 0.38825 0.48781 0.93954 many
151.46216 -33.11834 -1.34489 0.76668 -7.45306 0.49262 0.46704 1.18384 mand
150.70513 -23.72642 -2.55208 -0.93010 -2.23606 1.06069 0.54694 1.00818 mamr
145.81583 -17.62414 -0.32687 -2.18280 -0.66406 0.83980 0.90159 2.38531 mam3
134.09288 -14.04620 -0.54196 -0.03228 1.73194 0.35724 0.35489 0.83818 main
146.98530 -37.97218 1.13412 -0.30496 -1.72206 0.47132 0.40586 0.90701 maff
152.91838 -30.71043 -0.05350 -0.17616 -0.13406 0.35413 0.33538 0.77886 mack
144.45698 -15.57750 0.00644 -0.23218 -0.44306 0.36293 0.35920 0.75669 lura
140.36951 -36.97473 -0.84966 -0.32174 0.68394 0.79603 0.73615 1.34371 lucn
140.26854 -37.03867 -0.13029 0.06820 -1.32506 0.68761 0.66375 1.43001 luc2
149.01213 -22.29806 -0.54164 -4.72483 7.98694 1.73480 1.74465 1.50296 ltsp
153.27580 -28.81007 -0.18988 0.02985 -1.75006 0.81429 0.86954 1.75781 lsmr
145.11683 -30.53350 0.30929 0.80053 -1.27506 0.41692 0.42066 0.77206 loth
146.70582 -35.22725 0.11249 -0.74971 -0.33206 0.33448 0.33756 0.72733 lkht
147.98290 -29.42973 -0.50748 -1.28338 -0.13906 0.36368 0.37157 0.74066 liri
141.01122 -34.10538 -0.45671 -0.61694 -0.23806 0.32318 0.32262 0.83202 lipo
147.21475 -41.25161 -0.28058 -0.41135 -0.25306 0.40930 0.42054 0.79291 lily
146.67308 -41.90226 -0.07535 -0.45181 -0.80706 0.30257 0.30584 0.68249 liaw
145.94341 -38.47669 -0.28721 -1.85802 0.57094 1.11276 0.91810 2.09048 lgth
150.15984 -33.48094 0.01959 0.08399 -0.79506 0.32808 0.33367 0.76279 lgow
144.09306 -37.91100 -0.37559 -0.03143 -1.31006 0.66717 0.66497 1.11895 let1
114.10311 -22.21854 -0.52610 -0.46019 -0.77806 0.32989 0.32989 0.71505 lear
153.02587 -27.49586 2.00355 0.18672 1.01294 0.85845 0.68919 1.59504 lbri
115.34658 -31.04645 -0.18702 0.18777 -0.88106 0.80999 0.72865 1.22353 lan9
134.06293 -26.93861 -0.50281 -0.34162 0.16194 0.41304 0.41163 0.77503 lamb
143.37533 -35.67345 -3.84645 7.51841 0.48094 1.02436 1.02050 0.94830 lalb
150.66561 -33.55426 -0.26604 -0.34212 -1.58706 0.54826 0.51135 1.02777 kurj
145.00986 -32.32619 0.20638 -0.46280 -0.32506 0.39342 0.39089 0.76431 kulw
118.08396 -33.19035 0.08343 0.21110 -2.34406 0.55585 0.51720 1.37228 kuk8
144.45322 -37.24749 -0.23542 -0.45310 -1.03906 0.41313 0.39288 0.89942 kton
150.31819 -33.69579 0.10899 -0.42863 -0.83106 0.44066 0.41690 0.84114 ktmb
116.84414 -20.73456 -0.48892 -0.53127 0.45994 0.46895 0.46998 0.93929 ktha
149.24326 -21.60647 0.61613 -0.39467 -1.90106 0.41920 0.54193 1.06365 koum
117.15867 -33.83172 -0.70056 -1.74277 0.81794 0.73665 0.69937 1.23950 kojo
150.14050 -22.79911 -0.04578 0.27018 -4.16206 0.64787 0.47603 0.90316 knwr
151.39194 -33.48123 -0.23264 -0.29081 -0.93606 0.47393 0.46151 0.84329 kncb
149.46526 -23.12197 -11.25302 -2.71411 -18.72806 2.42639 1.72113 2.66609 kmra
130.95554 -16.11772 0.20993 0.14448 -1.22106 0.45773 0.43576 0.97788 kma1
150.79172 -33.51189 0.40871 -0.60561 0.24494 0.50323 0.49036 1.14648 kjng
151.07306 -34.04335 -0.28878 -0.11573 0.22394 0.40692 0.39553 0.82761 kirr
151.83972 -26.54016 0.13856 0.57164 0.34194 0.46266 0.46039 1.04371 kin2
144.95144 -37.29219 0.36461 -0.44590 -0.30106 0.44738 0.48722 1.02847 kilm
152.25207 -26.08422 -0.02338 0.00210 -0.44806 0.37437 0.37553 0.74517 kilk
143.84707 -39.94185 0.22894 -0.27443 -0.61906 0.37192 0.37084 0.71905 kgis
144.84787 -37.72106 0.50258 0.06811 0.07094 0.37467 0.39559 0.91579 kepk
115.09857 -34.16344 -0.56328 -0.59152 -2.58306 0.33885 0.30848 0.89506 kdal
137.12848 -35.83511 -0.58473 -0.77342 -1.14706 0.56748 0.68617 1.07256 kang
115.74994 -31.73241 -0.12193 -0.50344 1.07794 0.44342 0.45285 0.90618 joon
151.49507 -27.42561 -0.84910 2.44048 8.37794 0.45913 0.49076 1.30331 jon4
141.73900 -20.66927 -0.05243 -0.02622 -0.26206 0.37378 0.36120 0.73670 jlck
136.10067 -22.86052 -0.03561 -0.13831 -0.29606 0.34585 0.34585 0.70360 jerv
145.72547 -35.35532 -0.11951 -2.10490 -0.37406 0.34927 0.39151 0.75628 jeri
152.65820 -27.65136 -0.01109 2.73865 -4.55906 0.45569 0.43764 1.01259 jeeb
144.30888 -32.88343 0.20925 -0.82342 1.28094 0.50544 0.48416 0.83022 ivh2
142.19122 -34.21971 2.30037 -0.19861 -1.92006 0.38731 0.36743 0.75163 irym
151.11440 -29.77642 -0.03409 -0.64363 -0.09506 0.36673 0.35120 0.82696 invl
146.02917 -17.52703 0.01729 0.19189 0.20594 0.52648 0.53085 1.08221 insf
148.56555 -25.84319 -0.85920 0.38941 6.26394 0.43204 0.65846 1.10230 injn
166.56581 -20.57477 -0.82991 -1.59440 -2.55806 1.01673 0.96918 1.98922 iaai
141.63189 -38.13507 -0.42423 -0.43911 0.22594 0.76738 0.73426 1.21661 hwod
144.20447 -20.94743 -0.42335 -0.38163 0.91294 0.35055 0.35898 0.70919 hugh
138.48577 -33.99793 -0.60612 -0.47519 -0.04706 0.70687 0.60512 1.29871 hoyl
147.14185 -36.98206 0.21487 -0.83276 -0.76006 0.40112 0.39847 1.03890 hoth
148.96722 -21.35602 1.90328 0.32713 -1.36906 0.65016 0.60939 1.56251 hogn
151.09765 -33.70031 0.19703 -0.48455 -0.95506 0.37741 0.35411 0.79590 hnsb
148.95553 -20.35063 0.70234 0.43569 0.29894 0.56358 0.50895 1.09249 hmti
147.31740 -35.72437 0.07498 -0.21947 -2.17606 0.38761 0.39149 0.84742 hlbk
147.31747 -35.71122 -0.50776 -0.18445 -2.16806 0.75322 0.74773 1.24401 hlb2
145.53135 -33.48491 0.54237 -0.18234 -1.15106 0.35449 0.35651 0.75068 hill
152.48686 -30.32662 0.24335 -0.48556 -0.99506 0.40197 0.39771 0.77215 hern
146.36531 -19.01463 0.07998 0.49030 -0.84106 0.71078 0.71281 1.89269 hcmp
150.93930 -34.14037 0.14962 -0.38798 -0.95106 0.46594 0.44938 0.92311 hbg2
144.85246 -34.50553 -0.21966 -0.73050 -1.76706 0.36720 0.36359 0.80834 hay1
142.33953 -34.75569 0.21267 -0.41063 -1.15406 0.31963 0.31637 0.78788 hatt
142.06563 -37.82071 -0.56992 0.48371 -4.84106 0.53061 0.48597 1.26207 hamo
148.97122 -30.60564 0.66730 -0.00226 -0.58406 0.42208 0.44218 0.83508 gwab
148.01090 -21.97463 0.79267 0.49168 -0.38906 0.66491 0.77589 1.43065 gvnr
149.79554 -29.73479 5.08903 -1.02824 -3.59006 0.50598 0.42249 0.79127 gurl
150.25628 -30.97816 -0.09251 0.38052 -0.35406 0.34645 0.34178 0.73757 gunn
151.32859 -33.42046 4.17501 -0.89136 58.65494 1.11014 0.80190 1.80250 gsfd
144.56775 -37.47953 -0.45524 0.09651 1.57094 0.59968 0.54417 1.20545 gsbn
149.30472 -21.35740 1.08562 0.15093 -0.42106 0.47284 0.42799 1.05693 grst
136.42142 -13.85674 -0.12557 -0.59441 0.00494 0.49080 0.48730 1.03329 gro3
116.06116 -33.86279 0.34515 -0.62251 -0.01706 0.53514 0.54045 0.98310 grn1
118.29874 -34.54248 0.63619 1.17328 -0.34706 0.49153 0.49750 1.11572 gra0
151.28355 -33.42175 0.80435 -0.00819 -0.53906 0.66930 0.69355 1.24579 gosf
141.47277 -36.71819 -0.07533 -1.14994 -0.95906 0.34902 0.39999 0.69303 gor4
116.85301 -31.39668 -0.38615 -0.88889 -0.38406 0.49154 0.51119 1.20296 goom
145.70695 -33.98447 0.28485 -0.58989 -0.68706 0.39926 0.40147 0.77749 gool
149.58949 -37.47689 0.62212 -0.24675 -1.85006 0.41400 0.45827 1.08264 gnoa
149.13054 -35.18496 0.08279 -0.11865 -0.88306 0.38443 0.38337 0.74882 gngn
147.27480 -42.83384 -0.15355 -0.93036 -2.18206 0.67121 0.63255 1.26539 glnc
151.75167 -29.74354 0.00248 -0.13886 -0.69806 0.32920 0.31459 0.70048 glin
142.66188 -36.90896 -0.09148 -0.33755 -0.90506 0.36066 0.37457 0.91329 glen
147.40275 -38.20886 -0.08516 -0.84347 -1.94406 0.35189 0.35890 0.73422 gld1
149.71772 -34.75568 0.07891 0.13929 -0.99406 0.30152 0.30322 0.71495 glbn
149.71115 -34.74641 0.24086 -0.93329 -1.90206 0.42025 0.43755 0.82040 glb2
148.66247 -31.71098 -0.16545 0.05459 -1.33006 0.34531 0.33692 0.73087 gilg
143.54064 -18.30596 -0.14695 0.12515 -0.54806 0.36679 0.36958 0.70855 ggtn
152.93291 -29.69302 0.05484 -0.22070 -0.28906 0.32542 0.32073 0.72539 gftn
146.03679 -34.28630 0.05462 -0.30644 -0.94406 0.31505 0.31704 0.71402 gfth
148.16073 -33.89302 -0.63106 -0.04069 -0.38106 0.33211 0.33730 0.71874 gfel
150.82768 -34.74627 -0.02468 -0.54486 -1.06706 0.44288 0.44860 0.86804 gerr
114.60807 -28.77961 -0.82847 -0.64624 -0.86206 0.52326 0.51593 1.07441 gero
143.53902 -38.53146 -0.02394 -1.27712 -1.36806 0.75049 0.73027 1.34716 geli
148.26478 -37.21859 -0.40866 -0.30859 -3.44006 0.37628 0.38367 0.90569 gela
144.36174 -38.15944 0.16976 -1.11557 0.09594 0.50651 0.49170 1.15809 gees
145.78090 -17.09679 0.08570 0.41186 -0.13206 0.70363 0.60174 1.43328 gdnv
115.33862 -24.63262 -0.35726 -0.59852 0.17494 0.36998 0.36484 0.75812 gasc
151.22525 -33.85505 -0.00467 -0.24451 -1.02106 0.34921 0.35340 0.71694 ftdn
125.80045 -18.12595 -0.68492 0.40619 0.40094 0.37085 0.40740 0.80962 froy
152.52240 -32.20111 -0.27462 0.00202 -0.89906 0.36831 0.36562 0.74127 fors
148.00697 -33.38526 -0.09885 -0.17663 -1.19406 0.35223 0.35733 0.73311 forb
139.99670 -20.80019 -1.31841 -1.55516 1.16594 0.79982 0.75938 1.78342 fnts
141.72814 -31.10467 0.11773 -0.40686 0.32794 0.42862 0.41905 0.81548 flgp
153.17561 -27.38473 0.03662 0.46776 -0.78806 0.64040 0.63079 1.15366 fis1
178.45331 -18.11524 -31.46277 -7.36026 3.33894 2.92019 1.91143 6.82409 fiji
114.11338 -21.96067 -0.30741 -0.53170 -0.17306 0.35156 0.33725 0.71726 exmt
145.57285 -36.75317 0.00816 -0.23802 -0.89406 0.44314 0.47047 1.00561 eura
148.49388 -21.13103 0.85295 0.41074 -0.57306 0.49597 0.40631 0.95266 eung
143.26230 -26.71220 -0.01003 -0.10747 -0.19306 0.37396 0.39142 0.73155 ermg
144.31461 -36.71808 0.15388 -0.26768 -1.28406 0.41133 0.43752 0.85816 epsm
140.71729 -20.44466 -1.01450 -7.27807 6.14594 0.61049 0.62680 1.08851 enhm
144.28578 -31.66633 0.08957 -0.43632 -0.06006 0.46338 0.45778 0.83028 emmd
115.98648 -31.79084 0.09707 -0.65382 -0.29806 0.73968 0.73683 1.35741 elbn
149.90932 -37.07174 0.12600 -0.38639 -0.65406 0.38249 0.39410 0.76172 ede1
150.91083 -34.37561 0.08913 -0.09571 -0.03906 0.42908 0.43032 0.89438 ecor
144.75359 -36.14031 0.30407 -0.01286 -0.49106 0.32174 0.32809 0.73690 echu
148.50010 -22.59851 9.34202 1.86006 -4.90406 9.47356 4.84768 3.58989 dyst
150.02745 -24.55957 1.37540 -6.68276 -13.89506 1.03447 0.83979 1.33071 dwsn
151.28700 -33.75126 0.10819 -0.33974 -0.26506 0.41597 0.41983 0.77092 dwhy
116.06255 -32.71355 0.05290 -0.54881 -0.97306 0.38051 0.48208 0.86941 dwel
149.38818 -32.01185 0.41155 0.47418 -0.66806 0.38505 0.37588 0.73601 dun2
149.81346 -23.68715 2.15820 0.34974 -5.05606 0.77860 0.55966 1.13199 duar
147.25149 -37.45913 -0.17146 -0.57854 1.92294 0.52763 0.58171 1.60699 drgo
146.34962 -41.17860 -0.25322 -0.29075 -0.90206 0.38616 0.39444 0.73196 dprt
152.71304 -30.35037 -0.16436 -0.11014 -1.51306 0.37141 0.36265 0.80140 dorr
145.10975 -17.14692 -0.12041 -0.48983 -0.87106 0.44779 0.43007 0.87447 dmbl
144.96463 -35.53161 1.20677 -0.19282 -0.45006 0.42153 0.48309 0.83358 dlqn
149.13573 -35.25074 -0.64694 -0.46267 0.01094 0.36555 0.36849 0.77870 dksn
150.27088 -23.94375 4.85477 -5.55171 -2.86206 1.24755 1.80377 1.96068 dixl
145.11451 -37.97906 -1.40215 -0.80614 -1.13306 0.68289 0.67647 1.11779 din1
147.78127 -41.11602 -0.72803 -0.05495 0.33594 0.73213 0.72188 1.22128 derb
146.71611 -41.52150 -0.50654 1.19682 -3.24906 0.88993 0.97840 1.87862 delo
153.04833 -27.32839 0.61257 -3.45325 1.18394 0.92894 0.89917 1.61267 deag
148.70232 -33.83123 0.06717 -0.35249 -1.41406 0.32811 0.33477 0.77714 cwra
151.17156 -33.59369 -0.05454 -0.04186 -0.66006 0.32270 0.32590 0.76239 cwn2
117.34451 -31.72852 5.31896 1.59121 -2.87906 1.67253 0.65360 1.12782 cund
147.27582 -22.19381 0.13437 2.19983 2.82494 0.42205 0.44273 0.99861 cudg
146.25773 -20.07287 -0.07035 0.93844 -0.78906 0.67101 0.62857 1.12999 ctrc
148.02565 -34.63929 -0.05330 -0.05284 -0.68606 0.35262 0.34884 0.71407 ctmd
153.04758 -28.86556 -0.03863 -0.23057 -0.08606 0.31802 0.31958 0.71752 csno
143.63975 -38.02818 -2.51638 1.48869 -0.80306 1.09984 0.67238 0.86604 crsy
145.29993 -37.81423 0.06723 -0.42787 -1.11206 0.63301 0.65896 1.10559 croy
144.90686 -37.82517 0.34966 -1.22169 -1.12806 0.62380 0.72350 1.15292 crkm
150.76757 -34.32480 -0.18596 -0.21448 -0.27506 0.34700 0.33352 0.73622 crdx
150.27462 -25.29154 -0.81740 -0.41019 -0.47406 0.46867 0.52930 0.91282 crcw
145.28693 -38.10798 -0.60493 -0.81697 -1.09006 0.50755 0.49232 1.00303 cran
148.67543 -33.84025 -0.72624 0.48046 1.33894 0.81779 0.76792 1.75363 cowr
147.90290 -36.19389 -0.04267 -0.27323 -1.66306 0.45567 0.46143 0.87127 cory
152.77352 -29.58087 0.24940 -0.51843 -1.36506 0.38341 0.36415 0.76281 cops
149.50283 -25.01021 2.29260 0.56247 -0.26406 0.56285 0.51293 1.06076 coor
145.68034 -26.74210 0.07003 -0.18355 0.04394 0.35246 0.35351 0.71795 coo3
149.12723 -36.23537 -0.17968 -0.08091 -0.35706 0.31988 0.31358 0.71029 com2
116.30050 -33.28971 -0.39893 -0.97416 0.86994 0.43113 0.40225 0.97044 col7
153.13833 -30.30011 -0.04283 -0.10693 -0.29706 0.32920 0.33087 0.73508 coff
143.17671 -13.95876 -0.13278 -0.19754 -0.78806 0.42734 0.44301 1.07566 coen
146.78081 -30.80706 0.22833 -0.44220 -0.09706 0.41329 0.41431 0.79536 cobh
149.03277 -35.20638 0.02811 -0.29387 -0.98606 0.42648 0.44411 0.85003 cnwd
147.15101 -33.08515 -0.12027 -0.41360 -0.41106 0.31410 0.31807 0.71589 cndo
147.68814 -30.46531 -0.33036 0.31466 -0.67606 0.37450 0.37501 0.74044 cnd1
149.26958 -31.33331 0.16723 -0.24047 -0.81806 0.34885 0.35227 0.74504 cnbn
135.72926 -34.26351 -0.37270 -0.39378 0.26094 0.52781 0.52892 1.02646 cmns
150.69152 -34.04627 0.30462 -0.61055 -1.45706 0.51977 0.51261 0.97842 cmdn
136.48490 -33.70129 -1.34651 1.22792 -1.77506 2.70844 3.14387 4.77683 clve
146.10673 -17.85017 -0.29964 -0.77958 -0.18806 0.52597 0.52144 1.01443 clum
138.59978 -33.81811 -0.79141 -0.67276 -0.28006 0.52197 0.48795 0.77646 clr1
145.88024 -34.80697 0.61098 -0.38367 -0.19106 0.33023 0.33921 0.78813 clmb
144.79821 -36.59185 0.19246 -0.48517 -1.14606 0.37512 0.37572 0.81560 clbn
148.58551 -29.54255 1.88874 -1.70513 0.07494 0.41610 0.41072 0.86969 clbi
149.71494 -31.83044 0.48826 -0.69382 0.85094 0.43331 0.43331 0.79228 clah
143.58514 -38.34236 0.03719 -0.60295 -0.64806 0.32018 0.35031 0.82041 clac
149.47252 -34.45606 0.00434 -0.40519 -0.25006 0.34051 0.32558 0.68374 ckwl
145.24982 -15.45953 -2.08407 -2.37789 -0.21506 0.66723 0.62803 1.43177 cktn
149.12080 -35.41824 -0.83564 -0.65336 -0.21606 0.74771 0.72071 1.60162 chsm
151.20122 -33.88688 -0.55678 0.35648 -0.95906 0.72161 0.71762 1.22311 chip
151.35657 -32.83525 0.05898 -0.41365 0.00894 0.42367 0.41823 0.80626 ces2
146.02214 -18.26713 0.57174 -0.05241 -1.28406 0.46391 0.44835 1.00338 cdwl
116.00341 -32.24201 -0.87171 -1.28739 -1.87306 0.66563 0.68486 1.34678 cdup
147.62271 -22.72640 3.40054 2.85226 3.64194 0.44411 0.48631 0.90213 ccmb
148.37823 -30.95354 0.43359 -0.54291 -1.56006 0.36566 0.34895 0.73071 cble
150.34037 -26.67132 1.68768 -0.69279 -6.94806 0.48424 0.41383 0.83364 cbla
147.49916 -41.93254 0.18725 -0.38342 -0.86906 0.73487 0.68839 1.16474 cbel
145.83616 -31.51365 -0.34443 -0.41205 0.82594 0.40503 0.38105 0.81005 cbar
146.36593 -33.28842 -0.06269 -0.45135 -0.88606 0.36676 0.36572 0.80175 car7
148.24860 -21.99372 -0.45284 -3.72367 4.23094 0.52113 0.53903 1.06103 car6
148.04001 -23.12179 -14.63133 -2.87574 -6.94206 2.46595 2.03995 1.47732 cap2
149.15750 -37.56486 -0.27052 -0.53035 -0.69006 0.36202 0.38228 0.85768 canr
140.91719 -21.86264 0.31483 -3.73663 12.54694 0.50455 0.46339 0.95618 can2
151.21089 -23.99975 0.36565 0.00241 -4.94206 0.52946 0.53868 1.43047 calo
148.77643 -20.89846 0.52787 0.31617 -0.34606 0.47378 0.41830 0.95782 caln
150.69124 -34.17888 16.73896 -22.16466 -4.76706 1.32101 3.12912 2.05862 ca19
150.76020 -34.07194 -0.47456 -1.14150 -1.84806 0.42268 0.43338 0.77050 ca10
150.63915 -34.22161 -0.09487 0.59112 -0.79706 0.42630 0.41407 0.79319 ca07
145.93430 -30.09526 0.21303 0.34193 0.80994 0.36069 0.36885 0.71668 burk
151.08967 -30.18510 -0.22865 -0.54088 -1.43806 0.50969 0.48974 0.89790 bund
139.90306 -22.91354 0.27847 -0.24391 -0.54206 0.35850 0.34709 0.71388 bula
148.16780 -37.49800 -0.05929 -0.56809 -1.85606 0.36408 0.36408 0.89832 buch
147.97938 -21.82303 -0.11643 0.42126 1.17694 0.74144 0.76019 1.28949 bsoa
146.86082 -29.96840 1.12519 -0.38083 -1.87306 0.60623 0.38607 0.81323 brw2
136.30227 -16.05450 -0.65321 -0.19917 3.71694 0.44080 0.42787 0.87053 brla
151.16992 -28.12546 -2.58515 -0.37059 -0.46006 1.28236 0.93188 1.38256 bri4
149.78519 -35.44648 0.00613 -0.26026 -0.41406 0.34692 0.32808 0.75485 brdw
150.60730 -30.38034 -0.27403 0.17213 -0.39906 0.41470 0.34367 0.74560 brba
146.05522 -17.59011 -0.62589 -0.55755 -0.81106 0.82917 0.82983 2.07964 boyd
143.72258 -36.13592 0.30354 0.34251 -3.02606 0.38572 0.49813 1.10295 bort
150.64078 -31.51222 -0.05933 0.12976 0.05294 0.38305 0.38851 0.78045 bora
148.70170 -34.43831 0.01906 -1.81971 -0.04606 0.43257 0.42615 0.79234 boor
142.66801 -36.34018 -1.24959 5.17910 -3.41706 0.68083 0.84288 1.04848 bool
144.88232 -38.40961 -0.12151 -0.37826 -1.75006 0.48647 0.48985 1.00844 bone
149.23709 -36.91204 -0.05315 -0.35189 -1.57306 0.34726 0.34726 0.72353 bomb
148.88491 -37.14748 0.00742 -0.36884 -0.11506 0.36517 0.40053 0.86601 bndc
115.63814 -33.31918 -0.42802 -0.51426 -0.38006 0.65102 0.64841 1.25468 bnby
147.98808 -21.79732 4.63087 2.09741 -40.72206 1.20037 0.91592 6.45980 bmdw
138.70702 -31.10632 -0.35236 -0.26546 -0.15406 0.39404 0.37459 0.74245 bman
143.56741 -34.64585 -1.00650 -0.07404 -0.77806 0.39494 0.35482 0.76793 blrn
115.92530 -31.94703 -0.58376 -0.93289 -0.13306 0.45556 0.44597 0.85326 blmt
150.90879 -33.77174 0.08462 -0.45555 -0.67306 0.41634 0.42877 0.81695 blkt
117.11212 -31.92616 -0.74747 -0.63592 -1.04806 0.57472 0.52991 1.12225 blkg
144.88563 -33.86685 -0.02922 -0.68527 -2.02506 0.54324 0.50006 0.91830 blgl
150.24472 -31.65428 -0.08021 -0.06011 -0.59006 0.39291 0.37265 0.79272 blck
141.47010 -31.99629 -0.47217 0.08135 -0.07406 0.32270 0.31582 0.68460 bknl
148.96419 -30.10165 2.28471 -1.27193 8.64594 0.59131 0.43202 0.74445 bjct
115.69753 -33.15318 -0.22054 -0.74013 -0.09906 0.37716 0.33667 0.70142 binn
151.65233 -32.41177 0.18558 -0.15902 -0.35506 0.37474 0.35730 0.75924 bing
149.04748 -26.66509 9.24000 -1.86736 -4.19806 0.81462 0.80532 1.59338 bind
148.02623 -36.28075 0.05231 -0.58562 1.56894 0.43120 0.44309 1.50684 bigg
148.30364 -41.87379 0.04617 0.04369 -0.41906 0.66324 0.62773 1.07354 bich
142.41471 -35.94000 0.02528 -0.17571 -0.74006 0.35634 0.36242 0.91370 beua
150.07597 -36.43062 -0.52443 -0.46639 -1.55806 0.46707 0.46651 0.83192 berm
149.84201 -36.67591 -0.32946 -0.26892 -0.52906 0.33082 0.32923 0.73972 beg1
152.95525 -26.85806 1.28045 -0.72078 3.72594 0.77938 0.76061 1.82448 beah
152.38318 -24.77201 -0.37538 -0.20190 1.12294 0.66792 0.65752 1.44573 bdyp
139.34791 -25.90041 -0.04991 -0.05985 -0.14406 0.35372 0.34759 0.74321 bdvl
149.52201 -25.51046 0.13698 -0.70609 -1.72806 0.95862 1.78242 1.32031 bdmr
146.65399 -32.34187 0.34689 -0.20434 -0.40306 0.46843 0.47761 0.85129 bbdh
149.56722 -33.42968 -0.17657 -0.15845 -0.41706 0.32012 0.31362 0.71566 bat2
151.03633 -33.91507 -0.03931 -0.44194 -0.72306 0.37880 0.38274 0.76852 bank
141.84224 -37.24878 0.09079 -0.08079 -1.49006 0.35834 0.35944 0.79790 balm
143.85492 -37.55888 1.55523 -0.71016 -0.56106 0.31523 0.32299 0.74990 ball
115.84257 -33.76668 -0.28260 -0.52727 -1.40206 0.29432 0.29850 0.66930 bali
115.80907 -31.86407 1.04914 -1.85312 -2.19406 0.87390 0.85313 1.76617 balc
123.86806 -32.46077 -0.02712 -0.52936 0.35794 0.33132 0.32884 0.72861 bala
145.91466 -17.36798 -0.99803 -0.42462 -0.34606 0.53968 0.55538 1.31789 babn
117.01959 -33.44820 0.08868 0.25982 -3.43606 0.67040 0.74073 1.35833 athr
145.47605 -17.26745 0.29801 -0.53817 -0.40006 0.44567 0.47399 0.92026 athe
151.09315 -29.32435 -0.01474 -0.17745 -0.12106 0.38872 0.39345 0.76014 ashf
125.92436 -31.80911 0.08581 -0.56671 -0.12506 0.33002 0.32807 0.70049 arub
151.66583 -30.51461 -0.05722 -0.22031 -0.51206 0.32012 0.31960 0.68917 armd
145.24546 -22.95681 0.29443 0.12681 0.06294 0.38360 0.39352 0.77877 armc
